index,open,high,low,close,volume
2011-02-28 15:59:00,95.0810,95.2160,94.9460,95.1310,2202
2011-02-28 15:58:00,95.0660,95.1900,94.9360,95.1050,600
2011-02-28 15:56:00,95.0340,95.1540,94.9050,95.0690,100
2011-02-28 15:55:00,94.9970,95.1170,94.8680,95.0320,50
2011-02-28 15:54:00,95.0170,95.1360,94.8880,95.0510,100
2011-02-28 15:53:00,95.0000,95.1190,94.8580,95.0220,350
2011-02-28 15:51:00,94.9940,95.1130,94.8580,95.0220,960
2011-02-28 15:48:00,94.9340,95.0540,94.8050,94.9690,100
2011-02-28 15:47:00,94.9350,95.0540,94.8050,94.9690,500
2011-02-28 15:46:00,94.9250,95.0490,94.7960,94.9640,2100
2011-02-28 15:45:00,94.9560,95.0910,94.8080,94.9720,721
2011-02-28 15:44:00,94.9870,95.1070,94.8580,95.0220,250
2011-02-28 15:43:00,94.9870,95.1070,94.8580,95.0220,250
2011-02-28 15:41:00,95.0190,95.1380,94.8740,95.0370,1400
2011-02-28 15:39:00,95.0340,95.1540,94.8890,95.0530,6314
2011-02-28 15:38:00,95.0340,95.1540,94.8890,95.0530,10875
2011-02-28 15:37:00,95.0340,95.1540,94.9050,95.0690,200
2011-02-28 15:36:00,94.9920,95.1120,94.8630,95.0270,250
2011-02-28 15:35:00,95.0030,95.1220,94.8740,95.0370,200
2011-02-28 15:34:00,94.9870,95.1220,94.8270,95.0370,2950
2011-02-28 15:33:00,94.9870,95.1070,94.8580,95.0220,200
2011-02-28 15:31:00,94.9560,95.0910,94.8140,95.0060,2820
2011-02-28 15:30:00,94.9560,95.0750,94.8270,94.9910,1225
2011-02-28 15:29:00,94.9410,95.0600,94.8110,94.9750,50
2011-02-28 15:28:00,94.9250,95.0440,94.7960,94.9590,250
2011-02-28 15:27:00,94.9190,95.0380,94.7840,94.9470,493
2011-02-28 15:26:00,94.9350,95.0540,94.8050,94.9690,50
2011-02-28 15:25:00,94.9560,95.0750,94.8160,94.9800,505
2011-02-28 15:24:00,94.9390,95.0580,94.8100,94.9730,50
2011-02-28 15:23:00,94.9250,95.0440,94.7960,94.9590,400
2011-02-28 15:22:00,94.9250,95.0440,94.7960,94.9590,200
2011-02-28 15:20:00,94.9090,95.0290,94.7800,94.9440,50
2011-02-28 15:19:00,94.8940,95.0130,94.7640,94.9280,200
2011-02-28 15:13:00,94.8470,94.9660,94.7180,94.8810,150
2011-02-28 15:10:00,94.8470,94.9660,94.7180,94.8810,250
2011-02-28 15:08:00,94.7960,94.9150,94.6670,94.8300,275
2011-02-28 15:07:00,94.8310,94.9500,94.7020,94.8660,100
2011-02-28 15:05:00,94.8620,94.9970,94.7330,94.9120,450
2011-02-28 15:03:00,94.8470,94.9660,94.7180,94.8810,1500
2011-02-28 15:02:00,94.8620,94.9820,94.7330,94.8970,1143
2011-02-28 15:01:00,94.8780,94.9970,94.7180,94.8810,1850
2011-02-28 15:00:00,94.9090,95.0290,94.7800,94.9440,100
2011-02-28 14:58:00,94.8780,95.0130,94.7490,94.9280,200
2011-02-28 14:57:00,94.8780,94.9970,94.7490,94.9120,245
2011-02-28 14:55:00,94.8310,94.9500,94.7020,94.8660,100
2011-02-28 14:54:00,94.8310,94.9500,94.7020,94.8660,50
2011-02-28 14:53:00,94.8000,94.9190,94.6710,94.8340,100
2011-02-28 14:52:00,94.8160,94.9350,94.6810,94.8440,350
