index,open,high,low,close,volume
2018-01-31 19:53:00,233.9980,234.1790,233.8230,234.0780,1000
2018-01-31 19:09:00,234.1340,234.3140,233.9580,234.2130,100
2018-01-31 18:03:00,234.1340,234.3140,233.9580,234.2130,200
2018-01-31 18:00:00,233.8360,234.0790,233.6610,233.9790,556
2018-01-31 17:47:00,233.7910,233.9710,233.6160,233.8700,210
2018-01-31 17:39:00,232.8720,233.2580,232.6970,232.9510,1056
2018-01-31 16:55:00,233.7910,233.9710,233.6160,233.8700,590
2018-01-31 16:41:00,233.6650,233.8450,233.4900,233.7440,500
2018-01-31 16:34:00,233.7280,233.9080,233.5530,233.8070,500
2018-01-31 16:31:00,233.7730,233.9530,233.5620,233.8160,3200
2018-01-31 16:29:00,233.8270,234.0160,233.6520,233.9150,1959
2018-01-31 16:21:00,233.8630,234.0430,233.6880,233.9430,250
2018-01-31 16:19:00,233.8270,234.0070,233.6520,233.9060,300
2018-01-31 16:14:00,233.5920,233.7720,233.4170,233.6710,2184
2018-01-31 16:13:00,233.6560,233.8360,233.4810,233.7350,800
2018-01-31 16:12:00,233.5660,233.7460,233.2500,233.5040,91975
2018-01-31 16:11:00,233.5840,233.7640,233.4090,233.6630,111
2018-01-31 16:10:00,233.4490,233.7640,233.2740,233.6630,200
2018-01-31 16:09:00,233.6290,233.8180,233.4540,233.7170,2500
2018-01-31 16:07:00,233.5840,233.8180,233.4000,233.7170,1600
2018-01-31 16:02:00,233.6380,233.8180,233.4630,233.7170,400
2018-01-31 16:01:00,233.6650,233.8450,233.4630,233.7260,6400
2018-01-31 16:00:00,233.5210,233.8900,233.2740,233.5280,597242
2018-01-31 15:59:00,233.5570,233.8000,233.3010,233.6000,146557
2018-01-31 15:58:00,233.5480,233.7820,233.3460,233.6360,56861
2018-01-31 15:57:00,233.4580,233.7910,233.2830,233.6270,32320
2018-01-31 15:56:00,233.5030,233.7280,233.2920,233.5530,24146
2018-01-31 15:55:00,233.6740,233.8630,233.3460,233.6180,14837
2018-01-31 15:54:00,233.6380,233.8720,233.4630,233.7440,11323
2018-01-31 15:53:00,233.6190,233.8810,233.4440,233.7180,37250
2018-01-31 15:52:00,233.6740,233.8990,233.4450,233.7170,27108
2018-01-31 15:51:00,233.6560,233.8630,233.4450,233.7440,14125
2018-01-31 15:50:00,233.6740,233.9170,233.4630,233.7170,29852
2018-01-31 15:49:00,233.7820,233.9620,233.4900,233.7790,20064
2018-01-31 15:48:00,233.9260,234.1060,233.5710,233.8790,24708
2018-01-31 15:47:00,234.0070,234.1970,233.7240,234.0150,9908
2018-01-31 15:46:00,234.0260,234.2140,233.7870,234.0960,11857
2018-01-31 15:45:00,233.8420,234.2060,233.6670,234.0960,33895
2018-01-31 15:44:00,233.8540,234.0710,233.6660,233.9250,4803
2018-01-31 15:43:00,233.8900,234.1150,233.6790,233.9520,40710
2018-01-31 15:42:00,233.7730,234.0880,233.5800,233.9880,10999
2018-01-31 15:41:00,233.7910,233.9890,233.5620,233.8430,6142
2018-01-31 15:40:00,233.5750,233.9620,233.4000,233.8520,26503
2018-01-31 15:39:00,233.6020,233.8180,233.3920,233.6460,5608
2018-01-31 15:38:00,233.4670,233.8270,233.2920,233.6900,20461
2018-01-31 15:37:00,233.4760,233.7090,233.2830,233.5550,3550
2018-01-31 15:36:00,233.3590,233.6380,233.1840,233.4830,25402
2018-01-31 15:35:00,233.3680,233.5560,233.0850,233.4110,7956
2018-01-31 15:34:00,233.2950,233.5650,233.0940,233.4560,29274
2018-01-31 15:33:00,233.1600,233.4660,232.9860,233.3470,39989
2018-01-31 15:32:00,233.2220,233.4010,232.9680,233.2210,2166
2018-01-31 15:31:00,233.1870,233.4570,233.0130,233.3110,5014
2018-01-31 15:30:00,233.1690,233.4480,232.9770,233.2930,8294
2018-01-31 15:29:00,233.1420,233.3580,232.9320,233.2390,18400
2018-01-31 15:28:00,233.0390,233.3310,232.8330,233.2300,18115
2018-01-31 15:27:00,232.9530,233.2220,232.7690,233.1040,6587
2018-01-31 15:26:00,232.9440,233.1680,232.7600,233.0590,3354
2018-01-31 15:25:00,232.9620,233.1590,232.7510,233.0050,3271
2018-01-31 15:24:00,232.8900,233.1500,232.7150,233.0500,5117
2018-01-31 15:23:00,232.9210,233.1050,232.6880,232.9820,2551
