index,open,high,low,close,volume
2023-06-30 20:00:00,404.0600,404.0840,404.0360,404.0500,95944
2023-06-30 19:59:00,403.9210,403.9450,403.8970,403.9110,2
2023-06-30 19:58:00,403.9210,403.9450,403.8970,403.9110,1
2023-06-30 19:57:00,403.8710,403.9450,403.8470,403.9110,3
2023-06-30 19:56:00,403.8710,404.0540,403.8470,404.0200,2
2023-06-30 19:55:00,403.8710,404.0540,403.8470,404.0200,2
2023-06-30 19:54:00,404.0600,404.0840,403.8470,403.8610,5
2023-06-30 19:53:00,403.8710,404.0840,403.7680,403.8610,10
2023-06-30 19:52:00,403.8710,404.0540,403.8470,403.8610,5
2023-06-30 19:51:00,403.7920,403.8160,403.7680,403.7820,1
2023-06-30 19:50:00,403.8710,403.8950,403.8470,403.8610,2
2023-06-30 19:49:00,403.8710,403.8950,403.8470,403.8610,1
2023-06-30 19:48:00,403.8710,403.8950,403.8470,403.8610,4
2023-06-30 19:47:00,403.8710,404.0840,403.6590,403.8610,10
2023-06-30 19:46:00,403.8710,403.8950,403.8470,403.8610,1
2023-06-30 19:45:00,403.8710,404.0840,403.8470,403.8610,3
2023-06-30 19:44:00,403.8710,404.0540,403.7580,403.7720,5
2023-06-30 19:43:00,403.8710,403.8950,403.8470,403.8610,3
2023-06-30 19:42:00,403.8710,404.0840,403.7580,403.8610,6
2023-06-30 19:41:00,403.8710,403.8950,403.8470,403.8610,1
2023-06-30 19:40:00,403.9700,404.0640,403.8470,403.8610,77
2023-06-30 19:39:00,403.8710,403.8950,403.8470,403.8610,2
2023-06-30 19:38:00,403.8710,403.8950,403.8470,403.8610,1
2023-06-30 19:37:00,403.8710,403.9050,403.7580,403.8610,987
2023-06-30 19:36:00,403.8810,403.9050,403.8570,403.8710,1
2023-06-30 19:35:00,403.6830,403.8950,403.6590,403.8610,7
2023-06-30 19:34:00,403.5840,403.8060,403.5600,403.7720,3
2023-06-30 19:33:00,403.5840,403.6070,403.5600,403.5730,2
2023-06-30 19:32:00,403.3060,403.8950,403.2820,403.8610,22
2023-06-30 19:31:00,403.5840,403.9050,403.5600,403.8710,4
2023-06-30 19:30:00,403.5840,403.6070,403.5600,403.5730,1
2023-06-30 19:29:00,403.5840,403.6070,403.2820,403.5730,3
2023-06-30 19:28:00,403.5840,403.8950,403.5600,403.8610,3
2023-06-30 19:27:00,403.5840,403.6070,403.5600,403.5730,4
2023-06-30 19:26:00,403.5840,403.7960,403.5600,403.5730,5
2023-06-30 19:25:00,403.7720,403.7960,403.5600,403.5730,4
2023-06-30 19:24:00,403.3060,403.8950,403.2820,403.8610,6
2023-06-30 19:23:00,403.3060,403.8950,403.2820,403.5730,16
2023-06-30 19:22:00,403.5840,403.6070,403.5600,403.5730,3
2023-06-30 19:21:00,403.7720,403.7960,403.7480,403.7620,1
2023-06-30 19:20:00,403.3060,403.6070,403.2820,403.5730,2
2023-06-30 19:19:00,403.5930,403.6170,403.5600,403.5730,3
2023-06-30 19:18:00,403.5840,403.6070,403.5600,403.5730,3
2023-06-30 19:17:00,403.7820,403.8060,403.5600,403.5730,14
2023-06-30 19:16:00,403.7820,403.8060,403.5600,403.5730,7
2023-06-30 19:15:00,403.8810,403.9050,403.5600,403.5730,2
2023-06-30 19:14:00,403.5840,403.8060,403.5600,403.5730,13
2023-06-30 19:13:00,403.5840,403.8060,403.2820,403.5730,8
2023-06-30 19:11:00,403.8810,403.9050,403.2820,403.2960,7
2023-06-30 19:10:00,403.3060,403.6070,403.2820,403.2960,10
2023-06-30 19:09:00,403.8810,403.9050,403.5600,403.5730,3
2023-06-30 19:08:00,403.5840,403.9050,403.5600,403.5730,53
2023-06-30 19:05:00,403.5840,403.8950,403.5600,403.8610,2
2023-06-30 19:04:00,403.5840,403.9050,403.2620,403.5730,10
2023-06-30 19:03:00,403.5840,403.6070,403.5600,403.5730,3
2023-06-30 19:02:00,403.5840,403.6070,403.5600,403.5730,2
2023-06-30 19:01:00,403.5840,403.6070,403.4210,403.4340,2
2023-06-30 19:00:00,403.5440,403.7960,403.5200,403.7620,6
2023-06-30 18:59:00,403.5840,403.6070,403.5600,403.5730,1
2023-06-30 18:58:00,403.5930,403.6170,403.5600,403.5730,50
2023-06-30 18:57:00,403.5840,403.7960,403.5600,403.5730,5
2023-06-30 18:56:00,403.7720,403.7960,403.5600,403.5730,3
2023-06-30 18:55:00,403.5840,403.6070,403.5600,403.5730,5
2023-06-30 18:54:00,403.5840,403.9050,403.5600,403.8710,2
2023-06-30 18:53:00,403.5840,403.7960,403.5600,403.5730,4
2023-06-30 18:51:00,403.2860,403.3100,403.2620,403.2760,1
2023-06-30 18:50:00,403.7720,403.7960,403.2620,403.5730,4
2023-06-30 18:49:00,403.5840,403.9050,403.5600,403.8710,2
2023-06-30 18:48:00,403.5840,403.6070,403.5600,403.5730,1
2023-06-30 18:47:00,403.5840,403.9050,403.5200,403.7720,31
2023-06-30 18:46:00,403.8810,403.9050,403.5600,403.5730,7
2023-06-30 18:45:00,403.7720,403.7960,403.5600,403.5730,3
2023-06-30 18:44:00,403.5840,403.7960,403.5600,403.5730,6
2023-06-30 18:43:00,403.7720,403.7960,403.5600,403.5730,2
2023-06-30 18:42:00,403.5840,403.6070,403.5600,403.5730,2
2023-06-30 18:41:00,403.5840,403.7960,403.5600,403.5730,4
2023-06-30 18:40:00,403.5840,403.7960,403.5600,403.7620,3
2023-06-30 18:39:00,403.5840,403.6070,403.5600,403.5730,2
2023-06-30 18:37:00,403.7720,403.7960,403.5600,403.5730,7
2023-06-30 18:36:00,403.5840,403.6070,403.5200,403.5340,7
2023-06-30 18:35:00,403.5840,403.9050,403.5200,403.5730,10
2023-06-30 18:34:00,403.5840,403.9050,403.5600,403.7620,3
2023-06-30 18:32:00,403.7820,403.9050,403.5600,403.5730,4
2023-06-30 18:31:00,403.5840,403.8060,403.5600,403.7720,3
2023-06-30 18:30:00,404.0600,404.0840,404.0360,404.0500,95944
2023-06-30 18:29:00,403.5840,403.6070,403.5200,403.5730,7
2023-06-30 18:28:00,403.7720,403.9050,403.5600,403.5730,9
2023-06-30 18:27:00,403.7720,403.7960,403.5600,403.5730,2
2023-06-30 18:26:00,403.5840,403.7960,403.5600,403.7620,4
2023-06-30 18:25:00,403.8810,403.9050,403.5600,403.5730,12
2023-06-30 18:24:00,403.5840,403.6070,403.5200,403.5340,5
2023-06-30 18:23:00,403.5840,403.7960,403.5600,403.7620,2
2023-06-30 18:22:00,403.7720,403.7960,403.7480,403.7620,1
2023-06-30 18:21:00,403.5440,403.6070,403.5200,403.5730,7
2023-06-30 18:20:00,403.5840,403.6070,403.2620,403.2760,4
2023-06-30 18:19:00,403.5840,403.6070,403.5600,403.5730,2
2023-06-30 18:18:00,403.5840,403.6070,403.5600,403.5730,2
2023-06-30 18:17:00,403.5840,403.8060,403.5180,403.7720,16
2023-06-30 18:16:00,403.5840,403.6070,403.5600,403.5730,1
2023-06-30 18:15:00,403.5840,403.6070,403.5600,403.5730,3
2023-06-30 18:14:00,403.5840,403.6070,403.5600,403.5730,3
2023-06-30 18:13:00,403.5840,403.9050,403.5200,403.5730,4
2023-06-30 18:12:00,403.8220,403.9050,403.7980,403.8110,17
2023-06-30 18:11:00,403.8220,403.8460,403.2620,403.2760,11
2023-06-30 18:10:00,403.8410,403.9050,403.5200,403.6730,17
2023-06-30 18:09:00,403.5840,403.8060,403.5600,403.6730,12
2023-06-30 18:08:00,403.8710,403.9050,403.5600,403.5730,33
2023-06-30 18:07:00,403.6830,403.7070,403.6590,403.6730,3
2023-06-30 18:05:00,403.5840,403.9050,403.5600,403.5730,22
2023-06-30 18:04:00,403.5840,403.9050,403.5600,403.5730,6
2023-06-30 18:03:00,403.5840,403.7460,403.5600,403.7120,3
2023-06-30 18:02:00,403.7220,403.7460,403.5600,403.7120,5
2023-06-30 18:01:00,403.5840,403.9050,403.5600,403.8710,7
2023-06-30 18:00:00,403.5840,403.9050,403.5600,403.5730,5
2023-06-30 17:59:00,403.5840,403.9050,403.5600,403.5730,4
2023-06-30 17:58:00,403.5340,403.8950,403.5100,403.8610,744
2023-06-30 17:57:00,403.5340,403.7860,403.5100,403.7520,4
2023-06-30 17:56:00,403.7620,403.8060,403.5100,403.5240,9
2023-06-30 17:55:00,403.5340,403.6270,403.5100,403.5240,4
2023-06-30 17:54:00,403.5340,403.5580,403.3710,403.5240,8
2023-06-30 17:53:00,403.3850,403.8060,403.3610,403.4840,5
2023-06-30 17:52:00,403.4450,403.6070,403.3610,403.3750,13
2023-06-30 17:51:00,403.7820,403.8060,403.4210,403.4340,23
2023-06-30 17:50:00,403.4940,403.5180,403.4700,403.4840,7
2023-06-30 17:49:00,403.4450,403.5180,403.3610,403.4840,5
2023-06-30 17:48:00,403.4740,403.5180,403.4310,403.4840,39
2023-06-30 17:47:00,403.4940,403.8060,403.4700,403.7720,4
2023-06-30 17:46:00,403.4660,403.5180,403.4420,403.4740,14
2023-06-30 17:44:00,403.5840,403.6070,403.4700,403.4840,4
2023-06-30 17:43:00,403.4940,403.5180,403.4700,403.4840,3
2023-06-30 17:42:00,403.4940,403.7960,403.4700,403.4940,8
2023-06-30 17:41:00,403.4940,403.6470,403.4700,403.6130,5
2023-06-30 17:40:00,403.7620,403.7860,403.4510,403.4840,18
2023-06-30 17:39:00,403.7620,403.7860,403.4700,403.4840,3
2023-06-30 17:38:00,403.7820,403.8060,403.4700,403.4840,7
2023-06-30 17:37:00,403.5140,403.8060,403.4900,403.7720,5
2023-06-30 17:36:00,403.4920,403.5160,403.4680,403.4820,5
2023-06-30 17:35:00,403.3160,403.8460,403.2920,403.3060,9
2023-06-30 17:34:00,403.8220,403.8460,403.7980,403.8110,1
2023-06-30 17:33:00,403.3210,403.8550,403.2970,403.3100,6
2023-06-30 17:32:00,403.3450,403.8460,403.2970,403.3100,4
2023-06-30 17:31:00,403.8220,403.8460,403.3220,403.3350,4
2023-06-30 17:30:00,403.8220,403.8460,403.3220,403.3350,3
2023-06-30 17:29:00,403.4690,403.8360,403.3220,403.3350,41
