index,open,high,low,close,volume
2011-12-30 16:07:00,91.6020,91.7030,91.4860,91.6320,400
2011-12-30 16:00:00,91.6020,91.7030,91.4380,91.5840,7800
2011-12-30 15:59:00,91.6820,91.7990,91.5020,91.6480,3964
2011-12-30 15:58:00,91.7460,91.8630,91.5810,91.7280,2114
2011-12-30 15:57:00,91.7780,91.8790,91.6450,91.7910,450
2011-12-30 15:56:00,91.7620,91.8950,91.6390,91.7910,5109
2011-12-30 15:55:00,91.8080,91.9110,91.6610,91.8070,684
2011-12-30 15:54:00,91.8260,91.9380,91.7090,91.8550,1461
2011-12-30 15:53:00,91.8130,91.9140,91.6960,91.8430,100
2011-12-30 15:52:00,91.8260,91.9350,91.7090,91.8630,2032
2011-12-30 15:51:00,91.8410,91.9430,91.6930,91.8550,1050
2011-12-30 15:50:00,91.8410,91.9430,91.7090,91.8550,389
2011-12-30 15:49:00,91.8570,91.9590,91.7390,91.8860,1200
2011-12-30 15:48:00,91.8260,91.9590,91.7090,91.8870,2497
2011-12-30 15:47:00,91.8100,91.9110,91.6930,91.8390,50
2011-12-30 15:46:00,91.8100,91.9270,91.6850,91.8550,2157
2011-12-30 15:45:00,91.8320,91.9540,91.6930,91.8390,1662
2011-12-30 15:44:00,91.8890,91.9910,91.7570,91.9030,682
2011-12-30 15:43:00,91.8890,91.9910,91.7570,91.9030,275
2011-12-30 15:42:00,91.8730,91.9910,91.7570,91.9190,27422
2011-12-30 15:41:00,91.8290,91.9740,91.7120,91.9030,8674
2011-12-30 15:40:00,91.8410,91.9460,91.7250,91.8750,839
2011-12-30 15:39:00,91.8410,91.9430,91.7250,91.8710,200
2011-12-30 15:38:00,91.8570,91.9590,91.7410,91.8870,431
2011-12-30 15:37:00,91.8730,91.9750,91.7250,91.9030,850
2011-12-30 15:35:00,91.8730,91.9750,91.7570,91.9030,50
2011-12-30 15:34:00,91.8570,91.9590,91.7410,91.8870,100
2011-12-30 15:33:00,91.8570,91.9750,91.7410,91.9030,1200
2011-12-30 15:32:00,91.8570,91.9590,91.7400,91.8870,200
2011-12-30 15:31:00,91.8570,91.9730,91.7410,91.9020,150
2011-12-30 15:30:00,91.8890,91.9900,91.7720,91.9180,100
2011-12-30 15:29:00,91.8730,91.9900,91.7570,91.9180,650
2011-12-30 15:28:00,91.8570,91.9750,91.7410,91.9030,420
2011-12-30 15:27:00,91.8570,91.9740,91.7410,91.9030,100
2011-12-30 15:26:00,91.8890,91.9910,91.7720,91.9190,227
2011-12-30 15:25:00,91.9050,92.0230,91.7880,91.9350,450
2011-12-30 15:24:00,91.9210,92.0230,91.7880,91.9350,250
2011-12-30 15:23:00,91.9370,92.0390,91.8020,91.9510,550
2011-12-30 15:22:00,91.8860,91.9900,91.7690,91.9190,377
2011-12-30 15:21:00,91.8410,91.9900,91.7250,91.9190,1200
2011-12-30 15:20:00,91.8410,91.9750,91.7250,91.8710,500
2011-12-30 15:19:00,91.8410,91.9590,91.7250,91.8710,650
2011-12-30 15:18:00,91.8570,91.9590,91.7410,91.8870,200
2011-12-30 15:17:00,91.8570,91.9590,91.7400,91.8870,100
2011-12-30 15:16:00,91.8480,91.9590,91.7310,91.8870,300
2011-12-30 15:15:00,91.8570,91.9590,91.7410,91.8870,450
2011-12-30 15:14:00,91.8260,91.9590,91.7090,91.8870,350
2011-12-30 15:13:00,91.8140,91.9430,91.6980,91.8710,250
2011-12-30 15:12:00,91.8260,91.9270,91.7090,91.8550,50
2011-12-30 15:11:00,91.8250,91.9270,91.7090,91.8550,200
2011-12-30 15:10:00,91.8410,91.9430,91.7090,91.8550,386
2011-12-30 15:09:00,91.8570,91.9590,91.7410,91.8870,100
2011-12-30 15:08:00,91.8570,91.9590,91.7400,91.8870,100
2011-12-30 15:07:00,91.8730,91.9750,91.7560,91.9030,50
2011-12-30 15:06:00,91.8730,91.9750,91.7560,91.9030,200
2011-12-30 15:05:00,91.8480,91.9750,91.7310,91.9030,629
2011-12-30 15:04:00,91.8430,91.9750,91.7250,91.9030,3062
2011-12-30 15:03:00,91.8890,91.9910,91.7720,91.9190,50
2011-12-30 15:02:00,91.8570,91.9590,91.7410,91.8870,50
2011-12-30 15:01:00,91.8410,91.9750,91.7160,91.9030,850
2011-12-30 15:00:00,91.8260,91.9430,91.7090,91.8700,450
2011-12-30 14:59:00,91.7780,91.9100,91.6620,91.8390,175
2011-12-30 14:58:00,91.7930,91.8950,91.6610,91.8070,208
2011-12-30 14:57:00,91.7920,91.8930,91.6750,91.8220,50
2011-12-30 14:56:00,91.7920,91.8930,91.6750,91.8220,50
2011-12-30 14:55:00,91.7780,91.8950,91.6610,91.8230,550
2011-12-30 14:54:00,91.7780,91.8790,91.6610,91.8070,100
2011-12-30 14:53:00,91.7930,91.8940,91.6760,91.8230,100
2011-12-30 14:52:00,91.7940,91.8950,91.6710,91.8230,400
2011-12-30 14:51:00,91.7930,91.8940,91.6760,91.8230,50
2011-12-30 14:50:00,91.7780,91.8790,91.6610,91.8070,200
2011-12-30 14:49:00,91.7930,91.8940,91.6760,91.8230,50
2011-12-30 14:48:00,91.7930,91.8950,91.6770,91.8230,50
2011-12-30 14:47:00,91.7930,91.8940,91.6760,91.8230,100
2011-12-30 14:46:00,91.7930,91.8940,91.6760,91.8230,50
2011-12-30 14:45:00,91.7780,91.8950,91.6610,91.8070,690
2011-12-30 14:44:00,91.7780,91.8790,91.6610,91.8070,200
2011-12-30 14:43:00,91.7940,91.8950,91.6770,91.8230,500
2011-12-30 14:42:00,91.8090,91.9110,91.6930,91.8390,100
2011-12-30 14:41:00,91.8090,91.9110,91.6930,91.8390,200
2011-12-30 14:40:00,91.8090,91.9110,91.6930,91.8390,100
2011-12-30 14:39:00,91.7780,91.9110,91.6610,91.8390,150
2011-12-30 14:38:00,91.7920,91.8930,91.6750,91.8220,50
2011-12-30 14:37:00,91.7930,91.8950,91.6770,91.8230,200
