index,open,high,low,close,volume
2021-10-29 17:16:00,407.5540,407.6890,407.4780,407.6280,500
2021-10-29 17:13:00,407.5340,407.6890,407.4590,407.6280,975
2021-10-29 17:07:00,407.3900,407.5250,407.3140,407.4640,100
2021-10-29 16:56:00,407.4670,407.6500,407.3920,407.5890,248
2021-10-29 16:55:00,407.6400,407.7760,407.5650,407.7150,200
2021-10-29 16:53:00,407.6690,407.8040,407.5940,407.7440,300
2021-10-29 16:45:00,407.4280,407.5630,407.3530,407.5020,400
2021-10-29 16:36:00,407.6020,407.7370,407.5260,407.6760,400
2021-10-29 16:34:00,407.5730,407.7080,407.4970,407.6470,100
2021-10-29 16:29:00,407.5440,407.6890,407.4690,407.6280,400
2021-10-29 16:28:00,407.5340,407.6690,407.4590,407.6090,100
2021-10-29 16:25:00,407.5050,407.6400,407.4300,407.5800,200
2021-10-29 16:24:00,407.5250,407.6600,407.4490,407.5990,200
2021-10-29 16:23:00,407.4760,407.6110,407.4010,407.5510,200
2021-10-29 16:20:00,407.4570,407.5920,407.3820,407.5310,400
2021-10-29 16:18:00,407.5050,407.6400,407.2950,407.5120,1500
2021-10-29 16:16:00,406.8320,406.9670,406.7570,406.9060,204995
2021-10-29 16:12:00,407.3610,407.4960,407.2850,407.4350,100
2021-10-29 16:10:00,407.1490,407.5250,407.0730,407.4640,100
2021-10-29 16:09:00,407.2260,407.3610,407.1500,407.3000,500
2021-10-29 16:06:00,407.1870,407.3410,407.1120,407.2810,300
2021-10-29 16:05:00,407.1970,407.3410,407.1210,407.2810,700
2021-10-29 16:04:00,407.2740,407.4190,407.1990,407.3480,1600
2021-10-29 16:03:00,407.2640,407.3990,407.1700,407.3190,4425
2021-10-29 16:01:00,407.1970,407.4280,407.1120,407.3480,6000
2021-10-29 16:00:00,407.1490,407.3800,407.0060,407.1550,158786
2021-10-29 15:59:00,407.4090,407.5920,406.9670,407.2520,189410
2021-10-29 15:58:00,407.3410,407.6110,407.2660,407.4830,56799
2021-10-29 15:57:00,407.1870,407.6020,407.1120,407.4250,58270
2021-10-29 15:56:00,407.3800,407.5150,407.1020,407.2710,39701
2021-10-29 15:55:00,407.3700,407.6260,407.2470,407.4350,49095
2021-10-29 15:54:00,407.1870,407.5150,407.0730,407.4450,31356
2021-10-29 15:53:00,407.3030,407.4380,407.1120,407.2710,17829
2021-10-29 15:52:00,407.1870,407.4380,407.0920,407.3580,24399
2021-10-29 15:51:00,406.9650,407.3320,406.8610,407.2520,29980
2021-10-29 15:50:00,406.7630,407.1290,406.5720,407.0490,49770
2021-10-29 15:49:00,406.8690,407.0280,406.6590,406.8270,14108
2021-10-29 15:48:00,406.8790,407.0180,406.7250,406.9570,14720
2021-10-29 15:47:00,406.8010,407.0520,406.6440,406.9430,46921
2021-10-29 15:46:00,406.7720,406.9360,406.5720,406.8660,14543
2021-10-29 15:45:00,406.6080,406.8980,406.5330,406.8270,12271
2021-10-29 15:44:00,406.7050,406.8400,406.5330,406.6920,32702
2021-10-29 15:43:00,406.5800,406.8490,406.3980,406.7880,24054
2021-10-29 15:42:00,406.5990,406.8190,406.5140,406.6630,13258
2021-10-29 15:41:00,406.4730,406.7530,406.3980,406.6870,9113
2021-10-29 15:40:00,406.3870,406.6660,406.2920,406.5190,26454
2021-10-29 15:39:00,406.4830,406.6230,406.3020,406.4510,16170
2021-10-29 15:38:00,406.3960,406.6660,406.3210,406.5570,19878
2021-10-29 15:37:00,406.3670,406.5790,406.2920,406.4610,11527
2021-10-29 15:36:00,406.3870,406.5310,406.2540,406.4410,8510
2021-10-29 15:35:00,406.2420,406.5120,406.1470,406.4510,15371
2021-10-29 15:34:00,406.1260,406.4060,406.0510,406.3260,6220
2021-10-29 15:33:00,406.1460,406.3480,406.0410,406.2000,6287
2021-10-29 15:32:00,406.0590,406.3190,405.9840,406.2290,6255
2021-10-29 15:31:00,406.0110,406.2320,405.9350,406.1620,8161
2021-10-29 15:30:00,406.0200,406.2030,405.8580,406.0750,9468
2021-10-29 15:29:00,406.0300,406.1840,405.9260,406.1130,17400
2021-10-29 15:28:00,405.9830,406.2030,405.8870,406.1230,11343
2021-10-29 15:27:00,405.9040,406.1160,405.7910,406.0460,7303
2021-10-29 15:26:00,405.8180,406.1350,405.7420,405.9780,5352
2021-10-29 15:25:00,405.8370,406.0390,405.7330,405.8820,6042
2021-10-29 15:24:00,406.0110,406.1450,405.7420,405.9010,7030
2021-10-29 15:23:00,406.1260,406.2610,405.8770,406.0550,12928
2021-10-29 15:22:00,406.1260,406.2990,406.0030,406.2100,8071
2021-10-29 15:21:00,405.9910,406.2610,405.8680,406.2000,12637
2021-10-29 15:20:00,405.9820,406.1450,405.8200,406.0750,8361
2021-10-29 15:19:00,405.7890,406.1200,405.7140,406.0590,10717
2021-10-29 15:18:00,405.8950,406.0680,405.6650,405.8340,14716
2021-10-29 15:17:00,406.0490,406.1930,405.8870,406.0460,10852
2021-10-29 15:16:00,406.1070,406.3090,405.9640,406.1420,7706
2021-10-29 15:15:00,406.2320,406.3670,406.0320,406.1910,6253
2021-10-29 15:14:00,406.1840,406.3960,406.0800,406.2580,5549
2021-10-29 15:13:00,406.1840,406.3960,406.1090,406.2580,8793
2021-10-29 15:12:00,406.1570,406.3480,406.0240,406.2870,5327
2021-10-29 15:11:00,406.2610,406.4250,406.0900,406.2390,5207
2021-10-29 15:10:00,406.3000,406.4540,406.1570,406.3450,6886
2021-10-29 15:09:00,406.3960,406.5310,406.1570,406.3740,8261
2021-10-29 15:08:00,406.3480,406.5500,406.2350,406.4610,9232
2021-10-29 15:07:00,406.2420,406.5020,406.1670,406.4220,6880
2021-10-29 15:06:00,406.2420,406.3860,406.0990,406.3160,3470
2021-10-29 15:05:00,406.2130,406.4060,406.0800,406.3350,3662
2021-10-29 15:04:00,406.1550,406.3570,406.0320,406.2870,5115
2021-10-29 15:03:00,406.1550,406.3190,406.0120,406.2580,8007
2021-10-29 15:02:00,406.2810,406.4150,406.0510,406.2000,9165
2021-10-29 15:01:00,406.2320,406.5210,406.1570,406.3550,6720
2021-10-29 15:00:00,406.2810,406.4340,406.1190,406.3060,7080
2021-10-29 14:59:00,406.2520,406.4440,406.1760,406.3550,6098
2021-10-29 14:58:00,406.3380,406.4780,406.1290,406.3160,7807
2021-10-29 14:57:00,406.3480,406.4830,406.2390,406.4120,4477
2021-10-29 14:56:00,406.3960,406.5310,406.2630,406.4170,2137
2021-10-29 14:55:00,406.3380,406.5500,406.2630,406.4800,3864
2021-10-29 14:54:00,406.3960,406.5450,406.2730,406.4220,2663
2021-10-29 14:53:00,406.4060,406.5600,406.2730,406.4510,5318
2021-10-29 14:52:00,406.3580,406.5310,406.2820,406.4610,3474
2021-10-29 14:51:00,406.3870,406.5310,406.2630,406.4220,3582
2021-10-29 14:50:00,406.3000,406.5310,406.2050,406.4700,3067
2021-10-29 14:49:00,406.3090,406.5060,406.2340,406.4120,2466
2021-10-29 14:48:00,406.2130,406.4830,406.1190,406.4020,1711
2021-10-29 14:47:00,406.2900,406.4250,406.1280,406.2770,2875
2021-10-29 14:46:00,406.3580,406.5020,406.2540,406.4120,2600
2021-10-29 14:45:00,406.3480,406.5210,406.2730,406.4610,2518
2021-10-29 14:44:00,406.3190,406.4630,406.2150,406.3830,2200
2021-10-29 14:43:00,406.2810,406.5020,406.2050,406.3930,4537
2021-10-29 14:42:00,406.1940,406.4250,406.1090,406.3640,6750
2021-10-29 14:41:00,406.1650,406.3380,406.0800,406.2770,2993
2021-10-29 14:40:00,406.1070,406.3280,406.0320,406.2680,4685
2021-10-29 14:39:00,406.1360,406.2990,406.0170,406.1660,4167
2021-10-29 14:38:00,406.1650,406.3190,406.0510,406.2000,4118
2021-10-29 14:37:00,406.1260,406.3090,406.0410,406.2480,12638
2021-10-29 14:36:00,406.1360,406.2700,406.0120,406.1910,6105
2021-10-29 14:35:00,406.0010,406.2990,405.9260,406.2190,4318
2021-10-29 14:34:00,406.0390,406.1740,405.8970,406.0550,4749
2021-10-29 14:33:00,405.9140,406.2130,405.8290,406.1520,2554
2021-10-29 14:32:00,405.9430,406.0970,405.8240,405.9980,6501
2021-10-29 14:31:00,405.9240,406.0970,405.8200,406.0360,7958
