index,open,high,low,close,volume
2014-08-29 16:44:00,154.3040,154.4540,154.1430,154.3580,140
2014-08-29 16:25:00,154.4390,154.5880,154.2770,154.4930,1501
2014-08-29 16:21:00,154.2960,154.4450,154.1350,154.3500,13000
2014-08-29 16:13:00,154.4920,154.6420,154.3310,154.5460,11500
2014-08-29 16:00:00,154.4390,154.5880,154.2440,154.4590,9377
2014-08-29 15:59:00,154.4560,154.6470,154.2940,154.5090,15782
2014-08-29 15:58:00,154.4810,154.6300,154.2860,154.5260,2509
2014-08-29 15:57:00,154.4980,154.6470,154.3190,154.5350,1500
2014-08-29 15:56:00,154.4810,154.6390,154.3030,154.5430,4030
2014-08-29 15:55:00,154.4220,154.6220,154.2610,154.5260,2400
2014-08-29 15:54:00,154.4220,154.5800,154.2520,154.4670,1100
2014-08-29 15:53:00,154.4220,154.5880,154.2610,154.4930,1400
2014-08-29 15:52:00,154.4140,154.5800,154.2520,154.4840,1600
2014-08-29 15:51:00,154.4050,154.5710,154.2440,154.4590,940
2014-08-29 15:50:00,154.3880,154.5880,154.2270,154.4720,3950
2014-08-29 15:49:00,154.3630,154.5290,154.2020,154.4340,1270
2014-08-29 15:48:00,154.3720,154.5290,154.2020,154.4340,3700
2014-08-29 15:47:00,154.3880,154.5380,154.2020,154.4170,1387
2014-08-29 15:46:00,154.3970,154.5630,154.2270,154.4420,600
2014-08-29 15:45:00,154.3630,154.5550,154.2020,154.4590,15245
2014-08-29 15:44:00,154.3550,154.5050,154.1910,154.4100,1493
2014-08-29 15:43:00,154.3550,154.5040,154.1940,154.4090,300
2014-08-29 15:42:00,154.3380,154.4880,154.1770,154.3920,596
2014-08-29 15:41:00,154.3460,154.5040,154.1840,154.3990,1030
2014-08-29 15:40:00,154.3460,154.4960,154.1850,154.4000,900
2014-08-29 15:39:00,154.3630,154.5130,154.1770,154.3920,6710
2014-08-29 15:38:00,154.3550,154.5040,154.1830,154.4090,863
2014-08-29 15:37:00,154.3380,154.4960,154.1770,154.3920,1500
2014-08-29 15:36:00,154.3260,154.4750,154.1640,154.3790,244
2014-08-29 15:35:00,154.2910,154.4660,154.1290,154.3700,1371
2014-08-29 15:34:00,154.2460,154.4290,154.0850,154.3330,800
2014-08-29 15:33:00,154.2220,154.3810,154.0610,154.2860,285
2014-08-29 15:32:00,154.2210,154.3770,154.0590,154.2820,219
2014-08-29 15:31:00,154.2120,154.3700,154.0510,154.2730,1216
2014-08-29 15:30:00,154.2120,154.3610,154.0430,154.2570,300
2014-08-29 15:27:00,154.2340,154.3830,154.0680,154.2830,300
2014-08-29 15:26:00,154.2370,154.3870,154.0680,154.2830,500
2014-08-29 15:25:00,154.2540,154.4030,154.0930,154.3080,500
2014-08-29 15:23:00,154.2350,154.3870,154.0510,154.2830,719
2014-08-29 15:22:00,154.2260,154.3750,154.0640,154.2790,200
2014-08-29 15:21:00,154.2460,154.3950,154.0850,154.2990,615
2014-08-29 15:20:00,154.2540,154.4030,154.0890,154.3040,375
2014-08-29 15:18:00,154.2630,154.4120,154.1010,154.3160,1300
2014-08-29 15:17:00,154.2460,154.3950,154.0850,154.2990,100
2014-08-29 15:16:00,154.2370,154.3870,154.0680,154.2900,2521
2014-08-29 15:15:00,154.2290,154.3780,154.0680,154.2830,100
2014-08-29 15:14:00,154.2190,154.3700,154.0580,154.2740,200
2014-08-29 15:13:00,154.2120,154.3610,154.0510,154.2660,1975
2014-08-29 15:12:00,154.2120,154.3610,154.0510,154.2660,400
2014-08-29 15:11:00,154.1790,154.3360,154.0180,154.2410,1030
2014-08-29 15:10:00,154.1700,154.3280,154.0010,154.2320,7030
2014-08-29 15:09:00,154.1790,154.3280,154.0180,154.2320,523
2014-08-29 15:08:00,154.1870,154.3360,154.0180,154.2320,2454
2014-08-29 15:07:00,154.1950,154.3450,154.0200,154.2350,5000
2014-08-29 15:06:00,154.2040,154.3530,154.0340,154.2490,1400
2014-08-29 15:05:00,154.2360,154.3850,154.0590,154.2740,460
2014-08-29 15:03:00,154.2630,154.4120,154.1010,154.3160,122
2014-08-29 15:02:00,154.2500,154.3990,154.0730,154.2990,2940
2014-08-29 15:01:00,154.2290,154.3780,154.0680,154.2830,400
2014-08-29 15:00:00,154.2210,154.3750,154.0590,154.2740,600
2014-08-29 14:59:00,154.2320,154.3810,154.0710,154.2860,300
2014-08-29 14:58:00,154.2210,154.3760,154.0590,154.2800,280
2014-08-29 14:57:00,154.2310,154.3800,154.0700,154.2840,100
2014-08-29 14:56:00,154.2150,154.3640,154.0540,154.2680,250
2014-08-29 14:53:00,154.2210,154.3700,154.0590,154.2740,100
2014-08-29 14:52:00,154.2160,154.3650,154.0550,154.2700,144
2014-08-29 14:51:00,154.2040,154.3530,154.0430,154.2570,100
2014-08-29 14:50:00,154.2120,154.3610,154.0430,154.2570,200
2014-08-29 14:49:00,154.2210,154.3700,154.0590,154.2740,200
2014-08-29 14:48:00,154.2210,154.3700,154.0510,154.2660,300
2014-08-29 14:45:00,154.2120,154.3610,154.0510,154.2660,100
2014-08-29 14:44:00,154.1790,154.3360,154.0180,154.2410,769
2014-08-29 14:43:00,154.2120,154.3610,154.0260,154.2410,2269
2014-08-29 14:42:00,154.2290,154.3780,154.0590,154.2740,1030
2014-08-29 14:41:00,154.2370,154.3870,154.0760,154.2910,600
2014-08-29 14:40:00,154.2370,154.3870,154.0660,154.2810,2050
2014-08-29 14:39:00,154.2460,154.3950,154.0850,154.2990,300
2014-08-29 14:38:00,154.2630,154.4120,154.1010,154.3160,200
2014-08-29 14:35:00,154.2630,154.4120,154.1010,154.3160,100
2014-08-29 14:33:00,154.2630,154.4120,154.1010,154.3160,200
2014-08-29 14:32:00,154.2780,154.4280,154.1170,154.3320,136
2014-08-29 14:29:00,154.2960,154.4520,154.1350,154.3570,436
2014-08-29 14:27:00,154.2710,154.4370,154.1100,154.3410,600
2014-08-29 14:25:00,154.2710,154.4200,154.1100,154.3250,300
2014-08-29 14:24:00,154.2780,154.4290,154.1170,154.3330,1399
2014-08-29 14:23:00,154.2640,154.4310,154.1030,154.3350,2017
2014-08-29 14:22:00,154.2880,154.4370,154.1140,154.3290,900
2014-08-29 14:21:00,154.2790,154.4290,154.1180,154.3330,100
2014-08-29 14:19:00,154.2630,154.4120,154.1010,154.3160,300
2014-08-29 14:18:00,154.2710,154.4290,154.1100,154.3330,300
2014-08-29 14:17:00,154.2470,154.3960,154.0850,154.3000,100
2014-08-29 14:15:00,154.2960,154.4450,154.1350,154.3500,200
2014-08-29 14:13:00,154.2880,154.4370,154.1270,154.3410,400
2014-08-29 14:12:00,154.3040,154.4540,154.1430,154.3580,100
2014-08-29 14:11:00,154.2960,154.4450,154.1350,154.3500,200
2014-08-29 14:10:00,154.2790,154.4290,154.1180,154.3330,200
2014-08-29 14:07:00,154.2880,154.4370,154.1270,154.3410,100
