index,open,high,low,close,volume
2015-04-30 19:17:00,163.0550,163.2010,162.8960,163.1090,350
2015-04-30 16:00:00,162.8930,163.0900,162.7080,162.9980,108448
2015-04-30 15:59:00,162.8160,163.0730,162.6490,162.9210,121023
2015-04-30 15:58:00,162.7560,162.9880,162.5890,162.8790,57178
2015-04-30 15:57:00,162.7220,162.9110,162.5550,162.8110,18215
2015-04-30 15:56:00,162.7820,162.9360,162.5720,162.7850,33213
2015-04-30 15:55:00,162.7390,162.9360,162.5720,162.8400,13280
2015-04-30 15:54:00,162.6870,162.8770,162.5040,162.7850,12442
2015-04-30 15:53:00,162.6800,162.8510,162.5120,162.7420,7644
2015-04-30 15:52:00,162.7650,162.9110,162.5120,162.7340,13503
2015-04-30 15:51:00,162.6800,162.9280,162.5210,162.8190,20794
2015-04-30 15:50:00,162.6540,162.8430,162.4700,162.7380,8330
2015-04-30 15:49:00,162.7280,162.8740,162.4870,162.7250,14142
2015-04-30 15:48:00,162.7050,162.8980,162.5470,162.7940,10744
2015-04-30 15:47:00,162.7310,162.8850,162.4950,162.7590,13560
2015-04-30 15:46:00,162.6280,162.8770,162.4700,162.7850,13250
2015-04-30 15:45:00,162.5520,162.7910,162.3680,162.6830,6378
2015-04-30 15:44:00,162.5690,162.7570,162.3930,162.6060,12174
2015-04-30 15:43:00,162.5560,162.7650,162.3920,162.6320,6911
2015-04-30 15:42:00,162.6030,162.7660,162.3850,162.6230,25370
2015-04-30 15:41:00,162.7340,162.8850,162.4360,162.6570,6649
2015-04-30 15:40:00,162.7560,162.9020,162.5210,162.7850,5471
2015-04-30 15:39:00,162.8420,163.0130,162.5890,162.8020,5836
2015-04-30 15:38:00,162.7820,162.9530,162.6150,162.8620,2804
2015-04-30 15:37:00,162.7220,163.0220,162.5640,162.8450,17265
2015-04-30 15:36:00,162.6970,162.8420,162.4780,162.7420,10001
2015-04-30 15:35:00,162.7310,162.8770,162.5120,162.7340,3438
2015-04-30 15:34:00,162.7560,162.9140,162.5810,162.8020,6228
2015-04-30 15:33:00,162.7220,162.9110,162.5470,162.7680,5650
2015-04-30 15:32:00,162.6050,162.8430,162.4470,162.7510,3830
2015-04-30 15:31:00,162.4920,162.7570,162.3250,162.6440,3950
2015-04-30 15:30:00,162.4750,162.6290,162.2310,162.5040,6874
2015-04-30 15:29:00,162.4070,162.6380,162.2310,162.5460,3660
2015-04-30 15:28:00,162.3680,162.5440,162.1290,162.4350,5480
2015-04-30 15:27:00,162.4580,162.6060,162.2140,162.4270,5297
2015-04-30 15:26:00,162.4810,162.6270,162.3170,162.5290,230
2015-04-30 15:25:00,162.6170,162.7630,162.3250,162.5800,7731
2015-04-30 15:24:00,162.5940,162.7570,162.4360,162.6660,1954
2015-04-30 15:23:00,162.5940,162.7690,162.3590,162.6490,8361
2015-04-30 15:22:00,162.6460,162.7910,162.4020,162.6650,8677
2015-04-30 15:21:00,162.7220,162.9110,162.4950,162.7170,8861
2015-04-30 15:20:00,162.6110,162.8850,162.4530,162.7780,10841
2015-04-30 15:19:00,162.6280,162.8460,162.4700,162.6910,8160
2015-04-30 15:18:00,162.6370,162.7910,162.4100,162.6400,8263
2015-04-30 15:17:00,162.5940,162.8080,162.4330,162.6980,17057
2015-04-30 15:16:00,162.5430,162.7110,162.3590,162.6200,7640
2015-04-30 15:15:00,162.4320,162.7060,162.2720,162.6060,5400
2015-04-30 15:14:00,162.3390,162.5870,162.1720,162.4870,8225
2015-04-30 15:13:00,162.2790,162.4500,162.0870,162.3590,1185
2015-04-30 15:12:00,162.3130,162.4670,162.0610,162.2820,3200
2015-04-30 15:11:00,162.3300,162.4760,162.1120,162.3590,5242
2015-04-30 15:10:00,162.2880,162.4840,162.0610,162.3780,9580
2015-04-30 15:09:00,162.4480,162.6040,162.1800,162.4010,3575
2015-04-30 15:08:00,162.4920,162.6380,162.3000,162.5160,5000
2015-04-30 15:07:00,162.5350,162.6800,162.3250,162.5380,4548
2015-04-30 15:06:00,162.4580,162.6890,162.3000,162.5970,3539
2015-04-30 15:05:00,162.4890,162.6630,162.3000,162.5120,15070
2015-04-30 15:04:00,162.4670,162.6380,162.2740,162.5340,8011
2015-04-30 15:03:00,162.4840,162.6380,162.1460,162.5040,27315
2015-04-30 15:02:00,162.5090,162.7320,162.3250,162.5380,12712
2015-04-30 15:01:00,162.6030,162.7490,162.3340,162.5630,13343
2015-04-30 15:00:00,162.6710,162.8340,162.4270,162.6740,23161
2015-04-30 14:59:00,162.6620,162.8430,162.4950,162.7340,4210
2015-04-30 14:58:00,162.7220,162.8680,162.4960,162.7250,9339
2015-04-30 14:57:00,162.7730,162.9710,162.5980,162.8110,1944
2015-04-30 14:56:00,162.8070,163.0300,162.6230,162.8450,7773
2015-04-30 14:55:00,162.8930,163.0460,162.6320,162.8460,4783
2015-04-30 14:54:00,162.9610,163.1240,162.7680,162.9810,3613
2015-04-30 14:53:00,162.9780,163.1280,162.8020,163.0150,1321
2015-04-30 14:52:00,162.8930,163.1330,162.7340,163.0410,1864
2015-04-30 14:51:00,162.9100,163.0810,162.7000,162.9300,4424
2015-04-30 14:50:00,162.9520,163.1030,162.7250,162.9390,4154
2015-04-30 14:49:00,162.9350,163.1410,162.7510,163.0490,2384
2015-04-30 14:48:00,163.0120,163.1840,162.7510,162.9730,13828
2015-04-30 14:47:00,163.0120,163.2010,162.8530,163.0920,1055
2015-04-30 14:46:00,163.0550,163.2090,162.8940,163.1070,1090
2015-04-30 14:45:00,163.1480,163.3030,162.9470,163.1600,7379
2015-04-30 14:44:00,163.1140,163.2690,162.9040,163.1770,2915
2015-04-30 14:43:00,163.1080,163.2950,162.9490,163.1640,5342
2015-04-30 14:42:00,163.2020,163.3480,162.9380,163.1520,7543
2015-04-30 14:41:00,163.1790,163.3370,163.0060,163.2450,4214
2015-04-30 14:40:00,163.1910,163.3370,163.0180,163.2320,3457
2015-04-30 14:39:00,163.1650,163.3370,162.9890,163.2370,2600
2015-04-30 14:38:00,163.0880,163.3030,162.9290,163.2110,12504
2015-04-30 14:37:00,163.0720,163.2440,162.9130,163.1520,3635
2015-04-30 14:36:00,163.0970,163.2690,162.9380,163.1690,4600
2015-04-30 14:35:00,163.0720,163.2520,162.9130,163.1520,2700
2015-04-30 14:34:00,163.0630,163.2400,162.8960,163.1180,11153
2015-04-30 14:33:00,163.0250,163.1920,162.8660,163.1010,1471
2015-04-30 14:32:00,163.0290,163.2010,162.8450,163.0660,4098
2015-04-30 14:31:00,163.0370,163.1840,162.8280,163.0660,10034
2015-04-30 14:30:00,163.1140,163.2610,162.8700,163.0920,5444
2015-04-30 14:29:00,163.1570,163.3030,162.9460,163.1600,1558
2015-04-30 14:28:00,163.1860,163.3320,162.9550,163.1990,8949
2015-04-30 14:27:00,163.1910,163.3460,163.0060,163.2370,5638
2015-04-30 14:26:00,163.1740,163.3370,163.0150,163.2450,1606
2015-04-30 14:25:00,163.1570,163.3690,162.9980,163.2540,3658
2015-04-30 14:24:00,163.3530,163.4990,162.9720,163.1860,31817
2015-04-30 14:23:00,163.3870,163.5340,163.1510,163.4250,4222
2015-04-30 14:22:00,163.4290,163.5760,163.2190,163.4580,4575
2015-04-30 14:21:00,163.5060,163.6530,163.2450,163.4760,9118
2015-04-30 14:20:00,163.4980,163.6960,163.3040,163.5700,6700
2015-04-30 14:19:00,163.5150,163.6620,163.3470,163.5610,200
2015-04-30 14:18:00,163.5320,163.6790,163.3410,163.5550,1700
2015-04-30 14:17:00,163.5150,163.6700,163.3530,163.5670,1215
2015-04-30 14:16:00,163.5640,163.7110,163.3470,163.5780,4073
2015-04-30 14:15:00,163.5750,163.7380,163.3980,163.6120,1900
2015-04-30 14:14:00,163.5750,163.7210,163.4070,163.6210,200
2015-04-30 14:13:00,163.5830,163.7300,163.3980,163.6290,4643
2015-04-30 14:12:00,163.5490,163.7640,163.3900,163.6720,1500
2015-04-30 14:11:00,163.4300,163.6440,163.2700,163.5520,800
2015-04-30 14:10:00,163.4500,163.6100,163.2790,163.4930,1300
2015-04-30 14:09:00,163.4640,163.6100,163.2960,163.5100,600
2015-04-30 14:08:00,163.4790,163.6270,163.2960,163.5180,3522
2015-04-30 14:07:00,163.4640,163.6190,163.3040,163.5270,478
2015-04-30 14:06:00,163.4130,163.6270,163.2530,163.5350,400
2015-04-30 14:05:00,163.4470,163.5930,163.2280,163.4420,800
2015-04-30 14:04:00,163.4130,163.5850,163.2530,163.4930,1100
2015-04-30 14:03:00,163.4810,163.6270,163.2870,163.5010,667
2015-04-30 14:02:00,163.4850,163.6360,163.3130,163.5270,651
2015-04-30 14:01:00,163.4380,163.6360,163.2450,163.5350,2250
2015-04-30 14:00:00,163.5150,163.6620,163.2700,163.4840,1634
2015-04-30 13:59:00,163.5750,163.7300,163.3380,163.5520,1900
2015-04-30 13:58:00,163.5750,163.7640,163.4150,163.6290,800
2015-04-30 13:57:00,163.5830,163.7380,163.4150,163.6290,1200
2015-04-30 13:56:00,163.5490,163.7130,163.3900,163.6210,900
2015-04-30 13:55:00,163.5400,163.6870,163.3470,163.5700,1300
2015-04-30 13:54:00,163.5400,163.6960,163.3730,163.5870,700
2015-04-30 13:53:00,163.5180,163.6790,163.3550,163.5870,456
2015-04-30 13:52:00,163.5230,163.6700,163.3470,163.5610,7109
2015-04-30 13:51:00,163.5260,163.6790,163.3470,163.5860,1269
2015-04-30 13:50:00,163.4810,163.6740,163.2960,163.5780,6146
2015-04-30 13:49:00,163.5920,163.7380,163.3470,163.5610,1600
2015-04-30 13:48:00,163.5800,163.7980,163.4210,163.6550,7855
2015-04-30 13:47:00,163.5280,163.7300,163.3470,163.6380,1437
2015-04-30 13:46:00,163.5490,163.7040,163.3810,163.5950,1200
2015-04-30 13:45:00,163.5920,163.7380,163.3380,163.5640,1902
2015-04-30 13:44:00,163.5920,163.7550,163.4150,163.6460,800
2015-04-30 13:43:00,163.5230,163.7390,163.3640,163.6450,2598
2015-04-30 13:42:00,163.5750,163.7210,163.3550,163.5700,1267
2015-04-30 13:41:00,163.5830,163.7300,163.3980,163.6290,700
2015-04-30 13:40:00,163.5060,163.7260,163.3470,163.6290,3275
2015-04-30 13:39:00,163.5490,163.6960,163.3380,163.5520,3496
2015-04-30 13:38:00,163.5660,163.7210,163.3810,163.6120,1200
2015-04-30 13:37:00,163.6260,163.7810,163.3900,163.6040,2774
2015-04-30 13:36:00,163.6340,163.7810,163.4320,163.6720,5134
2015-04-30 13:35:00,163.6850,163.8320,163.5000,163.7390,2132
2015-04-30 13:34:00,163.6260,163.8490,163.4660,163.7570,3360
2015-04-30 13:33:00,163.6300,163.7770,163.4480,163.6620,1447
2015-04-30 13:32:00,163.5490,163.7550,163.3900,163.6610,3962
2015-04-30 13:31:00,163.5150,163.6960,163.3550,163.6040,4351
2015-04-30 13:30:00,163.4810,163.6790,163.3210,163.5840,1505
2015-04-30 13:29:00,163.5230,163.7040,163.3640,163.6120,847
2015-04-30 13:28:00,163.4720,163.6870,163.3130,163.5870,80282
2015-04-30 13:27:00,163.4980,163.6440,163.3330,163.5470,448
2015-04-30 13:26:00,163.5060,163.6530,163.2960,163.5270,7562
2015-04-30 13:25:00,163.5310,163.6870,163.3550,163.5700,9452
2015-04-30 13:24:00,163.5230,163.6700,163.3640,163.5780,900
2015-04-30 13:23:00,163.5350,163.6820,163.3550,163.5700,900
2015-04-30 13:22:00,163.5150,163.6620,163.3380,163.5700,2929
2015-04-30 13:21:00,163.6340,163.7810,163.3980,163.6120,1000
2015-04-30 13:20:00,163.6510,163.7980,163.4750,163.6970,1649
2015-04-30 13:19:00,163.6510,163.7980,163.4580,163.6800,1200
2015-04-30 13:18:00,163.5580,163.7300,163.3980,163.6380,300
2015-04-30 13:17:00,163.5920,163.7430,163.3810,163.5950,2291
2015-04-30 13:16:00,163.6340,163.7810,163.4490,163.6630,700
2015-04-30 13:15:00,163.6680,163.8150,163.4750,163.6890,400
2015-04-30 13:14:00,163.6170,163.7980,163.4580,163.6890,3239
2015-04-30 13:12:00,163.6510,163.7980,163.4490,163.6630,1100
2015-04-30 13:11:00,163.6510,163.7980,163.4150,163.6290,900
2015-04-30 13:10:00,163.6510,163.8080,163.4830,163.7050,1628
2015-04-30 13:09:00,163.6680,163.8410,163.4920,163.7060,2000
2015-04-30 13:08:00,163.5830,163.8320,163.4240,163.7400,1960
2015-04-30 13:07:00,163.5580,163.7040,163.3810,163.6120,730
2015-04-30 13:06:00,163.6000,163.7470,163.3810,163.6290,4212
2015-04-30 13:05:00,163.6430,163.7900,163.4750,163.6960,1000
2015-04-30 13:04:00,163.5150,163.8030,163.3550,163.7110,4400
2015-04-30 13:03:00,163.5490,163.6960,163.3470,163.5780,1891
2015-04-30 13:01:00,163.5580,163.7300,163.3810,163.6380,700
2015-04-30 13:00:00,163.5320,163.7300,163.3550,163.6380,6085
2015-04-30 12:59:00,163.4640,163.6870,163.2870,163.5950,13023
2015-04-30 12:58:00,163.4210,163.6060,163.2620,163.5010,9816
2015-04-30 12:57:00,163.3860,163.5510,163.2270,163.4590,500
2015-04-30 12:56:00,163.3440,163.5250,163.1850,163.4330,200
2015-04-30 12:55:00,163.2740,163.4410,163.1150,163.3490,300
2015-04-30 12:54:00,163.3440,163.4910,163.1260,163.3390,403
2015-04-30 12:53:00,163.3440,163.4910,163.1430,163.3730,2202
2015-04-30 12:52:00,163.4640,163.6100,163.2620,163.4760,5246
2015-04-30 12:51:00,163.4980,163.6440,163.3210,163.5350,1113
2015-04-30 12:50:00,163.5080,163.6540,163.3300,163.5520,1353
2015-04-30 12:49:00,163.4640,163.6530,163.3040,163.5610,600
