index,open,high,low,close,volume
2023-09-29 20:00:00,391.0830,391.0890,391.0620,391.0620,64707
2023-09-29 19:59:00,391.5310,391.5370,391.2710,391.2910,10
2023-09-29 19:58:00,391.3120,391.5370,391.2510,391.2910,12
2023-09-29 19:57:00,391.3120,391.5170,391.2910,391.2910,10
2023-09-29 19:56:00,391.3120,391.3180,391.2910,391.2910,8
2023-09-29 19:55:00,391.3120,391.5170,391.2610,391.2910,10
2023-09-29 19:54:00,391.3120,391.3180,391.0720,391.2910,16
2023-09-29 19:53:00,391.4810,391.4880,391.2910,391.2910,69
2023-09-29 19:52:00,391.3120,391.5370,391.2910,391.2910,42
2023-09-29 19:51:00,391.3120,391.5370,391.2910,391.2910,7
2023-09-29 19:50:00,391.3120,391.5370,391.2910,391.2910,6
2023-09-29 19:49:00,391.3120,391.3180,391.2910,391.2910,4
2023-09-29 19:48:00,391.5110,391.5170,391.2610,391.2910,27
2023-09-29 19:47:00,391.5310,391.5370,391.5100,391.5100,2
2023-09-29 19:46:00,391.1320,391.1390,391.1110,391.1120,20
2023-09-29 19:45:00,391.5310,391.5370,391.3110,391.3110,5
2023-09-29 19:44:00,391.5110,391.5170,391.3110,391.3110,29
2023-09-29 19:42:00,391.0930,391.3180,391.0720,391.2910,4
2023-09-29 19:41:00,391.3120,391.3180,391.2910,391.2910,3
2023-09-29 19:40:00,391.5310,391.5370,391.2910,391.2910,4
2023-09-29 19:39:00,391.3120,391.3180,391.2910,391.2910,1
2023-09-29 19:38:00,391.5210,391.5270,391.2860,391.2860,7
2023-09-29 19:37:00,391.3810,391.5370,391.0620,391.2860,65
2023-09-29 19:36:00,391.5210,391.5270,391.0620,391.2860,10
2023-09-29 19:35:00,391.3070,391.5270,391.2860,391.2860,4
2023-09-29 19:34:00,391.5310,391.5370,391.3600,391.3610,26
2023-09-29 19:33:00,391.4560,391.5370,391.4350,391.5100,5
2023-09-29 19:32:00,391.3810,391.4630,391.3600,391.4360,5
2023-09-29 19:31:00,391.5210,391.5270,391.5000,391.5010,1
2023-09-29 19:30:00,391.5210,391.5270,391.5000,391.5010,1
2023-09-29 19:29:00,391.5210,391.5270,391.5000,391.5010,1
2023-09-29 19:28:00,391.2870,391.5270,391.2660,391.5010,4
2023-09-29 19:27:00,391.2870,391.4880,391.2660,391.2660,7
2023-09-29 19:26:00,391.5210,391.5270,391.2660,391.2660,3
2023-09-29 19:25:00,391.2320,391.5270,391.2110,391.2660,7
2023-09-29 19:24:00,391.2870,391.2930,391.2660,391.2660,1
2023-09-29 19:23:00,391.2870,391.2930,391.2660,391.2660,2
2023-09-29 19:22:00,391.2870,391.2930,391.2660,391.2660,3
2023-09-29 19:21:00,391.3810,391.5270,391.0220,391.2660,19
2023-09-29 19:20:00,391.3070,391.5370,391.1610,391.1620,52
2023-09-29 19:19:00,391.3070,391.3130,391.2860,391.2860,2
2023-09-29 19:18:00,391.5210,391.5270,391.2860,391.5010,4
2023-09-29 19:17:00,391.3070,391.3130,391.0620,391.0620,14
2023-09-29 19:16:00,391.3070,391.5370,391.2860,391.2860,6
2023-09-29 19:15:00,391.3070,391.5370,391.2860,391.2860,22
2023-09-29 19:14:00,391.2870,391.5270,391.2660,391.2860,20
2023-09-29 19:13:00,391.3810,391.6870,391.1610,391.2660,31
2023-09-29 19:12:00,391.3810,391.3880,391.3600,391.3610,5
2023-09-29 19:11:00,391.6800,391.6870,391.3600,391.5900,11
2023-09-29 19:10:00,391.6800,391.6870,391.3600,391.3610,8
2023-09-29 19:09:00,391.3810,391.3880,391.3600,391.3610,6
2023-09-29 19:08:00,391.6100,391.6170,391.3600,391.3610,10
2023-09-29 19:07:00,391.3810,391.3880,391.3600,391.3610,8
2023-09-29 19:06:00,391.3810,391.6870,391.3600,391.3610,10
2023-09-29 19:05:00,391.3810,391.3880,391.0620,391.3610,6
2023-09-29 19:04:00,391.6750,391.6820,391.1610,391.3610,23
2023-09-29 19:03:00,391.6750,391.6820,391.6540,391.6550,5
2023-09-29 19:02:00,391.6750,391.6820,391.6540,391.6550,1
2023-09-29 19:01:00,391.6750,391.6820,391.6540,391.6550,3
2023-09-29 19:00:00,391.6750,391.6820,391.0620,391.6550,19
2023-09-29 18:59:00,391.6100,391.6820,391.5890,391.6550,4
2023-09-29 18:58:00,391.6750,391.6820,391.5890,391.6550,8
2023-09-29 18:57:00,391.6750,391.6820,391.6540,391.6550,1
2023-09-29 18:56:00,391.6100,392.2740,391.5890,392.2470,3
2023-09-29 18:55:00,391.6750,392.2740,391.6540,391.6550,4
2023-09-29 18:54:00,391.6750,391.6820,391.1610,391.1620,7
2023-09-29 18:53:00,391.6750,392.2740,391.6540,391.6550,5
2023-09-29 18:52:00,391.6750,391.6820,391.6540,391.6550,3
2023-09-29 18:51:00,391.6100,391.6820,391.5890,391.5900,8
2023-09-29 18:50:00,391.6750,391.6820,391.2610,391.5900,7
2023-09-29 18:49:00,391.6750,392.2740,391.5890,391.5900,7
2023-09-29 18:48:00,391.0870,391.0940,391.0660,391.0670,2050
2023-09-29 18:47:00,391.3810,391.3880,391.3600,391.3610,2
2023-09-29 18:46:00,391.3810,391.3880,391.3600,391.3610,253
2023-09-29 18:45:00,391.6100,391.6170,391.3600,391.5900,7
2023-09-29 18:44:00,391.8250,392.2740,391.3700,391.8040,6
2023-09-29 18:43:00,391.6000,391.8310,391.3600,391.3610,60
2023-09-29 18:42:00,391.8250,391.8310,391.8040,391.8040,3
2023-09-29 18:41:00,391.8250,391.8310,391.3600,391.5800,7
2023-09-29 18:40:00,392.2680,392.2740,391.8040,391.8040,57
2023-09-29 18:39:00,391.6000,391.7320,391.5790,391.7050,3
2023-09-29 18:38:00,391.6000,391.7320,391.5790,391.7050,3
